text,label,style
CGM | monthly sensors | the round stickers that monitor my like sugar,Glucose Monitoring System Supplies/Sensors,progressive_aug
"they put a lift in my existing shoe to make one side higher, is that a modification?",Other foot care services (i.e. orthopedic shoe modification),confused_student
"they put a in my existing shoe to make one side higher, is that a modification?",Other foot care services (i.e. orthopedic shoe modification),confused_student_aug
"they put a lift my in existing shoe to make one side higher, is that a modification?",Other foot care services (i.e. orthopedic shoe modification),confused_student_aug
"they put a lift in my existing shoe to make one side um higher, is that a modification?",Other foot care services (i.e. orthopedic shoe modification),confused_student_aug
purchased a Jon Renau human hair wig from Continental Hair in Toronto,Wig,brand_specific
purchased a Jon Renau human wig from Continental Hair in Toronto,Wig,brand_specific_aug
from a Jon Renau human hair wig purchased Continental Hair in Toronto,Wig,brand_specific_aug
purchased a um Jon Renau human hair wig from Continental Hair in Toronto,Wig,brand_specific_aug
bought a raised toilet seat for my father after his hip replacement surgery,Raised Toilet seat (purchase),parent_or_dependent
bought a raised toilet seat for my father after hip replacement surgery,Raised Toilet seat (purchase),parent_or_dependent_aug
bought a raised replacement seat for my father after his hip toilet surgery,Raised Toilet seat (purchase),parent_or_dependent_aug
bought a raised toilet seat for my basically father after his hip replacement surgery,Raised Toilet seat (purchase),parent_or_dependent_aug
wheels so I can move it room to room,Wheeled Commode (purchase),partial_turn2
wheels so I can it room to room,Wheeled Commode (purchase),partial_turn2_aug
wheels so it can move I room to room,Wheeled Commode (purchase),partial_turn2_aug
wheels basically so I can move it room to room,Wheeled Commode (purchase),partial_turn2_aug
orthoptic treatment,Other vision services (i.e. safety glasses),partial_turn2
just orthoptic treatment,Other vision services (i.e. safety glasses),partial_turn2_aug
"these are CUSTOM orthotics, not the $30 insoles from Shoppers, they were made from a 3D scan of my feet",Custom made foot orthotics,complaint
"these are CUSTOM orthotics, not the $30 insoles from Shoppers, they were made from 3D scan of my feet",Custom made foot orthotics,complaint_aug
"these are were orthotics, not the $30 insoles from Shoppers, they CUSTOM made from a 3D scan of my feet",Custom made foot orthotics,complaint_aug
"these are CUSTOM orthotics, not the $30 insoles from Shoppers, they were made from a 3D just scan of my feet",Custom made foot orthotics,complaint_aug
"province paid some, claiming the balance",Provincial Replacement Plan,partial_turn2
"province paid some, the balance",Provincial Replacement Plan,partial_turn2_aug
"province paid some, claiming balance the",Provincial Replacement Plan,partial_turn2_aug
"province paid some, claiming I think the balance",Provincial Replacement Plan,partial_turn2_aug
"I went to someone who put tiny needles all over my back, is that acupuncture?",Acupuncture,confused_student
"I went to someone who put needles all over my back, is that acupuncture?",Acupuncture,confused_student_aug
"I went to someone who put all needles tiny over my back, is that acupuncture?",Acupuncture,confused_student_aug
"I actually went to someone who put tiny needles all over my back, is that acupuncture?",Acupuncture,confused_student_aug
Where do I submit claims for nursing home or long-term care facility costs?,Nursing Home and Long Term Care,question
Where do submit claims for nursing home or long-term care facility costs?,Nursing Home and Long Term Care,question_aug
Where do I submit claims long-term nursing home or for care facility costs?,Nursing Home and Long Term Care,question_aug
Where do I submit claims for nursing home or long-term care facility costs? just,Nursing Home and Long Term Care,question_aug
insulin pump device,Insulin infusion pump,terse
insulin I think pump device,Insulin infusion pump,terse_aug
long term care | facility | medical portion of fees,Nursing Home and Long Term Care,progressive
long term | facility | medical portion of fees,Nursing Home and Long Term Care,progressive_aug
care term long | facility | medical portion of fees,Nursing Home and Long Term Care,progressive_aug
long term care | facility | so medical portion of fees,Nursing Home and Long Term Care,progressive_aug
the shower chair so I don't fall,Bath Bench/Chair (purchase),partial_turn2
the shower so I don't fall,Bath Bench/Chair (purchase),partial_turn2_aug
the shower chair don't I so fall,Bath Bench/Chair (purchase),partial_turn2_aug
the shower chair so just I don't fall,Bath Bench/Chair (purchase),partial_turn2_aug
TENS electrode pads refill,"Stimulator, supplies",terse
electrode TENS pads refill,"Stimulator, supplies",terse_aug
TENS I think electrode pads refill,"Stimulator, supplies",terse_aug
my diabetic father uses an insulin pen and needs to claim the device cost,Insulin Pen Injector,parent_or_dependent
diabetic father uses an insulin pen and needs to claim the device cost,Insulin Pen Injector,parent_or_dependent_aug
my diabetic father uses an insulin pen and needs device claim the to cost,Insulin Pen Injector,parent_or_dependent_aug
my diabetic father uses basically an insulin pen and needs to claim the device cost,Insulin Pen Injector,parent_or_dependent_aug
bachelor level social worker,Social Worker (Bachelors),partial_turn2
bachelor worker social level,Social Worker (Bachelors),partial_turn2_aug
bachelor level social like worker,Social Worker (Bachelors),partial_turn2_aug
"I bought one of those bags you microwave and put on your sore neck, it's reusable",Heat Therapy - Re-usable items (purchase),confused_student
"bought one of those bags you microwave and put on your sore neck, it's reusable",Heat Therapy - Re-usable items (purchase),confused_student_aug
"I bought one reusable those bags you microwave and put on your sore neck, it's of",Heat Therapy - Re-usable items (purchase),confused_student_aug
"I bought one of those bags like you microwave and put on your sore neck, it's reusable",Heat Therapy - Re-usable items (purchase),confused_student_aug
leg compression | not off the shelf | fitted by the orthotics place,"Compression Stockings, custom, any length",progressive
leg compression | not off the shelf | fitted by orthotics place,"Compression Stockings, custom, any length",progressive_aug
leg compression | not off the shelf place fitted by the orthotics |,"Compression Stockings, custom, any length",progressive_aug
leg compression | not off the um shelf | fitted by the orthotics place,"Compression Stockings, custom, any length",progressive_aug
cane,"Cane, standard",vague_turn1
like cane,"Cane, standard",vague_turn1_aug
four point cane not regular,Quad Cane (purchase),partial_turn2
four point cane not,Quad Cane (purchase),partial_turn2_aug
point four cane not regular,Quad Cane (purchase),partial_turn2_aug
four point cane not so regular,Quad Cane (purchase),partial_turn2_aug
dietitian sessions for my condition,Dietitian Services,partial_turn2
dietitian sessions for my,Dietitian Services,partial_turn2_aug
dietitian condition for my sessions,Dietitian Services,partial_turn2_aug
I think dietitian sessions for my condition,Dietitian Services,partial_turn2_aug
"not the gun or pump, the pen",Insulin Pen Injector,partial_turn2
"not gun or pump, the pen",Insulin Pen Injector,partial_turn2_aug
"the the gun or pump, not pen",Insulin Pen Injector,partial_turn2_aug
"not the gun or pump, basically the pen",Insulin Pen Injector,partial_turn2_aug
"sleep machine | the actual device, not the mask or tube","CPAP, APAP, BIPAP Machine",progressive
"sleep machine the actual device, not the mask or tube","CPAP, APAP, BIPAP Machine",progressive_aug
"or machine | the actual device, not the mask sleep tube","CPAP, APAP, BIPAP Machine",progressive_aug
"sleep machine | the actual device, not the mask so or tube","CPAP, APAP, BIPAP Machine",progressive_aug
firm leg socks,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1
firm leg basically socks,"Compression Stockings, knee length (20-29 mmhg)",vague_turn1_aug
"doctor say I need strong sock for knee, 25 mmhg, I buy from pharmacy","Compression Stockings, knee length (20-29 mmhg)",esl_speaker
"say I need strong sock for knee, 25 mmhg, I buy from pharmacy","Compression Stockings, knee length (20-29 mmhg)",esl_speaker_aug
"doctor for I need strong sock say knee, 25 mmhg, I buy from pharmacy","Compression Stockings, knee length (20-29 mmhg)",esl_speaker_aug
"doctor say I think I need strong sock for knee, 25 mmhg, I buy from pharmacy","Compression Stockings, knee length (20-29 mmhg)",esl_speaker_aug
"doctor send me to place where they scan foot and make special insole only for me, custom",Custom made foot orthotics,esl_speaker
"doctor send me to place where they scan foot make special insole only for me, custom",Custom made foot orthotics,esl_speaker_aug
"doctor send me to place for they scan foot and make special insole only where me, custom",Custom made foot orthotics,esl_speaker_aug
"doctor send me to place where they scan foot and make basically special insole only for me, custom",Custom made foot orthotics,esl_speaker_aug
"I filed under 'CPAP Machine' but I only bought a new mask, the machine was already claimed","CPAP, APAP, BIPAP Mask",wrong_guess
"I filed 'CPAP Machine' but I only bought a new mask, the machine was already claimed","CPAP, APAP, BIPAP Mask",wrong_guess_aug
"I filed under 'CPAP Machine' but I only bought new a mask, the machine was already claimed","CPAP, APAP, BIPAP Mask",wrong_guess_aug
"I filed under 'CPAP Machine' but I only bought a new um mask, the machine was already claimed","CPAP, APAP, BIPAP Mask",wrong_guess_aug
"this isn't a regular brace, it's a custom AFO that was molded to my leg, the categories are so confusing","Brace, AFO/KAFO (Custom)",complaint
"this isn't regular brace, it's a custom AFO that was molded to my leg, the categories are so confusing","Brace, AFO/KAFO (Custom)",complaint_aug
"this isn't a regular brace, it's a custom AFO that was molded to are leg, the categories my so confusing","Brace, AFO/KAFO (Custom)",complaint_aug
